Data Year,County,Dashboard Fuel Type Group,Fuel Type,Make,Model,Number of Vehicles
2022,Calaveras,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i3,3
2022,Calaveras,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,5 Series,2
2022,Calaveras,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,3 Series,3
2022,Calaveras,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,Elr,1
2022,Calaveras,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,56
2022,Calaveras,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chrysler,Pacifica Hybrid,4
2022,Calaveras,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,27
2022,Calaveras,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Escape Plug-In Hybrid,1
2022,Calaveras,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-Max Energi,4
2022,Calaveras,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Clarity Plug-In Hybrid,10
2022,Calaveras,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Tucson Plug-In Hybrid,1
2022,Calaveras,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Santa Fe Plug-In Hybrid,4
2022,Calaveras,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Ioniq Plug-In Hybrid,2
2022,Calaveras,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Jeep,Wrangler Unlimited,8
2022,Calaveras,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Jeep,Grand Cherokee,1
2022,Calaveras,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Sorento Plug-In Hybrid,1
2022,Calaveras,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Optima Plug-In Hybrid,2
2022,Calaveras,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Niro Plug-In Hybrid,4
2022,Calaveras,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Lexus,Nx 450H+,2
2022,Calaveras,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Lincoln,Aviator,2
2022,Calaveras,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,Gle,3
2022,Calaveras,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,Glc,3
2022,Calaveras,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,C-Class,1
2022,Calaveras,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mini,Countryman Plug-In Hybrid,1
2022,Calaveras,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Subaru,Crosstrek,7
2022,Calaveras,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Rav4 Prime,15
2022,Calaveras,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Prime,35
2022,Calaveras,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-In Hybrid,17
2022,Calaveras,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,Xc90 Recharge,1
2022,Calaveras,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,Xc90,2
2022,Calaveras,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,Xc60,2
2022,Calaveras,Other,Natural Gas,,,4
2022,Colusa,Battery Electric (BEV),Battery Electric (BEV),Audi,Q4 E-Tron,1
2022,Colusa,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Bolt EV,8
2022,Colusa,Battery Electric (BEV),Battery Electric (BEV),Ford,Mustang Mach-E,4
2022,Colusa,Battery Electric (BEV),Battery Electric (BEV),Ford,F-150 Lightning,5
2022,Colusa,Battery Electric (BEV),Battery Electric (BEV),Hyundai,Kona Electric,1
2022,Colusa,Battery Electric (BEV),Battery Electric (BEV),Hyundai,Ioniq 5,1
2022,Colusa,Battery Electric (BEV),Battery Electric (BEV),Nissan,Leaf,3
2022,Colusa,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model Y,1
2022,Colusa,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model X,2
2022,Colusa,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,7
2022,Colusa,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model 3,17
2022,Colusa,Diesel,Diesel,,,1435
2022,Colusa,Fuel Cell (FCEV),Fuel Cell (FCEV),Toyota,Mirai,2
2022,Colusa,Gasoline,Flex Fuel,,,1704
2022,Colusa,Gasoline,Gasoline,,,16272
2022,Colusa,Gasoline Hybrid,Gasoline Hybrid,,,355
2022,Colusa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,X5,1
2022,Colusa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,7
2022,Colusa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chrysler,Pacifica Hybrid,3
2022,Colusa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,11
2022,Colusa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Escape Plug-In Hybrid,2
2022,Colusa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-Max Energi,3
2022,Colusa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Clarity Plug-In Hybrid,1
2022,Colusa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Ioniq Plug-In Hybrid,1
2022,Colusa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Jeep,Wrangler Unlimited,3
2022,Colusa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Sorento Plug-In Hybrid,1
2022,Colusa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Optima Plug-In Hybrid,2
2022,Colusa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Lincoln,Aviator,1
2022,Colusa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,C-Class,1
2022,Colusa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Panamera,1
2022,Colusa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Cayenne,1
2022,Colusa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Prime,12
2022,Colusa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-In Hybrid,2
2022,Colusa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,Xc90,1
2022,Colusa,Other,Natural Gas,,,1
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Audi,Rs E-Tron Gt,6
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Audi,Q4 E-Tron Sportback,2
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Audi,Q4 E-Tron,19
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Audi,E-Tron Sportback,24
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Audi,E-Tron S Sportback,3
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Audi,E-Tron S,5
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Audi,E-Tron Gt,24
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Audi,E-Tron,281
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),BMW,Ix,70
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),BMW,I4,134
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),BMW,i3,139
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,71
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Bolt EV,1418
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Bolt Euv,318
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Coda,Coda,1
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Cruise,Cruise,2
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Fiat,500E,224
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Ford,Mustang Mach-E,781
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,96
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Ford,F-150 Lightning,84
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Ford,E-Transit,3
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Genesis,Gv60,18
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Genesis,Electrified G80,2
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),GMC,Hummer EV,3
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Honda,Fit EV,1
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Honda,Clarity Electric,26
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Hyundai,Kona EV,152
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Hyundai,Kona Electric,104
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Hyundai,Ioniq Electric,44
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Hyundai,Ioniq 5,232
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Jaguar,I-Pace,66
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Kia,Soul EV,66
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Kia,Niro EV,241
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Kia,EV6,176
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Lucid,Air,38
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Mazda,Mx-30 EV,16
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Mercedes- Benz,Eqs,139
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Mercedes- Benz,Eqe,2
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Mercedes- Benz,Eqb,12
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Mercedes- Benz,B-Class,28
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Mini,Hardtop 2 Door,59
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,I-MiEV,13
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Nissan,Leaf,1573
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Polestar,2,152
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Porsche,Taycan,188
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Rivian,R1T,153
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Rivian,R1S,31
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Rivian,Edv 700,6
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,45
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Subaru,Solterra,12
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,14
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model Y,6812
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model X,1999
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,3306
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model 3,10194
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Think Global,Think City,3
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Toyota,Rav4 EV,49
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Toyota,Bz4X,10
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Volkswagen,Id.4,469
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Volkswagen,E-Golf,430
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Volvo,Xc40 Recharge,17
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Volvo,Xc40,87
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Volvo,C40 Recharge,14
2022,Contra Costa,Battery Electric (BEV),Battery Electric (BEV),Volvo,C40,12
2022,Contra Costa,Diesel,Diesel,,,15926
2022,Contra Costa,Fuel Cell (FCEV),Fuel Cell (FCEV),Honda,Clarity Fuel Cell,37
2022,Contra Costa,Fuel Cell (FCEV),Fuel Cell (FCEV),Hyundai,Nexo,28
2022,Contra Costa,Fuel Cell (FCEV),Fuel Cell (FCEV),Toyota,Mirai,267
2022,Contra Costa,Gasoline,Flex Fuel,,,31087
2022,Contra Costa,Gasoline,Gasoline,,,735152
2022,Contra Costa,Gasoline Hybrid,Gasoline Hybrid,,,53194
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Audi,Q5,168
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Audi,A8 L,1
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Audi,A7,7
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Audi,A3 Sportback E-Tron,157
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Bentley,Flying Spur,1
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Bentley,Bentayga,2
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,X5,451
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,X3,108
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,I8,40
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i3,364
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,7 Series,6
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,5 Series,444
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,3 Series,252
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,Elr,20
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,Ct6 Plug-In Hybrid,2
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,1731
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chrysler,Pacifica Hybrid,449
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ferrari,Sf90 Stradale,7
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ferrari,Sf90 Spider,1
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,4
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,1160
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Escape Plug-In Hybrid,83
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-Max Energi,532
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Clarity Plug-In Hybrid,775
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Accord Plug-In,38
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Tucson Plug-In Hybrid,31
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Sonata Plug-In Hybrid,96
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Santa Fe Plug-In Hybrid,56
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Ioniq Plug-In Hybrid,154
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Jeep,Wrangler Unlimited,369
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Jeep,Grand Cherokee,18
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Sportage Plug-In Hybrid,8
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Sorento Plug-In Hybrid,36
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Optima Plug-In Hybrid,40
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Niro Plug-In Hybrid,306
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Land Rover,Range Rover Sport,12
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Land Rover,Range Rover,25
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Lexus,Nx 450H+,62
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Lincoln,Corsair,12
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Lincoln,Aviator,29
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,S-Class,19
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,Gle,25
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,Glc,177
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,C-Class,45
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mini,Countryman Plug-In Hybrid,23
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mitsubishi,Outlander Phev,79
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Panamera,60
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Cayenne,89
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,918 Spyder,1
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Subaru,Crosstrek,199
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Rav4 Prime,478
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Prime,2173
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-In Hybrid,965
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,Xc90 Recharge,83
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,Xc90,341
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,Xc60 Recharge,35
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,Xc60,190
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,V60 Recharge,1
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,V60,4
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,S90,4
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,S60 Recharge,7
2022,Contra Costa,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,S60,27
2022,Contra Costa,Other,Natural Gas,,,164
2022,Del Norte,Battery Electric (BEV),Battery Electric (BEV),Audi,E-Tron,1
2022,Del Norte,Battery Electric (BEV),Battery Electric (BEV),BMW,i3,1
2022,Del Norte,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,5
2022,Del Norte,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Bolt EV,9
2022,Del Norte,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Bolt Euv,1
2022,Del Norte,Battery Electric (BEV),Battery Electric (BEV),Fiat,500E,1
2022,Del Norte,Battery Electric (BEV),Battery Electric (BEV),Ford,Mustang Mach-E,1
2022,Del Norte,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,2
2022,Del Norte,Battery Electric (BEV),Battery Electric (BEV),Kia,EV6,1
2022,Del Norte,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,I-MiEV,1
2022,Del Norte,Battery Electric (BEV),Battery Electric (BEV),Nissan,Leaf,9
2022,Del Norte,Battery Electric (BEV),Battery Electric (BEV),Rivian,R1T,1
2022,Del Norte,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model Y,2
2022,Del Norte,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model X,3
2022,Del Norte,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,7
2022,Del Norte,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model 3,13
2022,Del Norte,Diesel,Diesel,,,1384
2022,Del Norte,Gasoline,Flex Fuel,,,1318
2022,Del Norte,Gasoline,Gasoline,,,16834
2022,Del Norte,Gasoline Hybrid,Gasoline Hybrid,,,509
2022,Del Norte,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,X5,3
2022,Del Norte,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,X3,1
2022,Del Norte,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i3,2
2022,Del Norte,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,25
2022,Del Norte,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chrysler,Pacifica Hybrid,1
2022,Del Norte,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,8
2022,Del Norte,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Escape Plug-In Hybrid,2
2022,Del Norte,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-Max Energi,4
2022,Del Norte,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Jeep,Wrangler Unlimited,4
2022,Del Norte,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Jeep,Grand Cherokee,1
2022,Del Norte,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Niro Plug-In Hybrid,2
2022,Del Norte,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,C-Class,1
2022,Del Norte,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Subaru,Crosstrek,2
2022,Del Norte,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Rav4 Prime,5
2022,Del Norte,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Prime,5
2022,Del Norte,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-In Hybrid,4
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Audi,Rs E-Tron Gt,1
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Audi,Q4 E-Tron,1
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Audi,E-Tron Sportback,6
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Audi,E-Tron Gt,4
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Audi,E-Tron,42
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),BMW,Ix,2
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),BMW,I4,11
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),BMW,i3,4
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,10
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Bolt EV,121
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Bolt Euv,30
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Fiat,500E,16
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Ford,Mustang Mach-E,84
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,18
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Ford,F-150 Lightning,18
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Genesis,Gv60,2
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),GMC,Hummer EV,1
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Honda,Clarity Electric,3
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Hyundai,Kona EV,20
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Hyundai,Kona Electric,5
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Hyundai,Ioniq Electric,6
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Hyundai,Ioniq 5,20
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Jaguar,I-Pace,4
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Kia,Soul EV,7
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Kia,Niro EV,28
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Kia,EV6,33
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Lucid,Air,5
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Mercedes- Benz,Eqs,20
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Mercedes- Benz,Eqb,1
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Mercedes- Benz,B-Class,4
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Mini,Hardtop 2 Door,8
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Nissan,Leaf,174
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Polestar,2,13
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Porsche,Taycan,19
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Rivian,R1T,28
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Rivian,R1S,3
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,4
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Subaru,Solterra,3
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model Y,712
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model X,226
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,397
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model 3,1039
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Toyota,Rav4 EV,7
2022,El Dorado,Battery Electric (BEV),Battery Electric (BEV),Toyota,Bz4X,1
